date,year,month,age,age_group,gender,race,threat_level,flee,armed,armed_status,manner_of_death,signs_of_mental_illness,body_camera,state,city
2016-12-01,2016,12,,,M,H,attack,,gun,Armed,shot,False,False,AZ,Tucson
2016-12-01,2016,12,83.0,66+,M,W,attack,Not fleeing,gun,Armed,shot,False,False,AR,Dover
2016-12-02,2016,12,22.0,18-25,M,W,other,Not fleeing,crowbar,Armed,shot,False,False,KY,Simpsonsville
2016-12-02,2016,12,33.0,26-35,M,W,attack,Not fleeing,gun,Armed,shot,False,False,AL,Tuscumbia
2016-12-02,2016,12,36.0,36-45,M,W,undetermined,Not fleeing,undetermined,Unarmed/Unknown,shot,True,False,NM,Las Cruces
2016-12-03,2016,12,38.0,36-45,M,,attack,Foot,gun,Armed,shot,False,False,LA,Metairie
2016-12-04,2016,12,26.0,26-35,M,A,other,Foot,undetermined,Unarmed/Unknown,shot,False,False,OH,Hudson
2016-12-04,2016,12,29.0,26-35,M,B,attack,Car,gun,Armed,shot,False,False,IN,Elkhart
2016-12-06,2016,12,55.0,46-55,M,W,attack,Not fleeing,gun,Armed,shot,False,False,KS,Hutchinson
2016-12-06,2016,12,47.0,46-55,M,W,attack,Not fleeing,gun,Armed,shot,False,False,FL,Orange City
2016-12-06,2016,12,52.0,46-55,M,W,attack,Not fleeing,gun,Armed,shot,False,False,OR,Portland
2016-12-06,2016,12,49.0,46-55,M,W,attack,Other,oar,Armed,shot and Tasered,False,False,FL,Fruitland Park
2016-12-07,2016,12,31.0,26-35,M,B,other,Not fleeing,knife,Armed,shot and Tasered,False,True,NC,Fayetteville
2016-12-07,2016,12,37.0,36-45,M,W,undetermined,,undetermined,Unarmed/Unknown,shot,False,False,TX,Dallas
2016-12-07,2016,12,37.0,36-45,M,B,attack,Not fleeing,gun,Armed,shot,False,False,TX,Houston
2016-12-07,2016,12,36.0,36-45,M,W,other,Not fleeing,undetermined,Unarmed/Unknown,shot,False,False,IA,Sioux City
2016-12-07,2016,12,20.0,18-25,M,,attack,Not fleeing,knife,Armed,shot,True,False,PA,Avella
2016-12-08,2016,12,,,M,,attack,Not fleeing,gun,Armed,shot,False,False,TX,Allen
2016-12-09,2016,12,30.0,26-35,M,O,other,Not fleeing,vehicle,Armed,shot,False,False,HI,Keaau
2016-12-09,2016,12,,,M,W,attack,Not fleeing,gun,Armed,shot,False,False,NC,Leland
2016-12-09,2016,12,35.0,26-35,M,W,other,Not fleeing,machete and gun,Armed,shot,True,False,PA,Forks Township
2016-12-10,2016,12,35.0,26-35,M,B,attack,Foot,gun,Armed,shot,False,False,SC,Sumter
2016-12-10,2016,12,36.0,36-45,M,W,other,Not fleeing,knife,Armed,shot,False,True,IN,Greenwood
2016-12-11,2016,12,53.0,46-55,M,W,other,Not fleeing,knife,Armed,shot and Tasered,True,False,NE,York
2016-12-11,2016,12,39.0,36-45,M,W,other,Not fleeing,vehicle,Armed,shot,False,False,WV,Fairmont
2016-12-11,2016,12,30.0,26-35,M,H,attack,Not fleeing,knife,Armed,shot,False,False,TX,Laredo
2016-12-11,2016,12,44.0,36-45,F,W,attack,Not fleeing,toy weapon,Armed,shot,True,False,AZ,Bullhead City
2016-12-11,2016,12,24.0,18-25,M,W,attack,Not fleeing,gun,Armed,shot,False,False,KS,Medicine Lodge
2016-12-12,2016,12,73.0,66+,M,H,undetermined,Not fleeing,unarmed,Unarmed/Unknown,shot,False,False,CA,Bakersfield
2016-12-12,2016,12,31.0,26-35,M,W,attack,Not fleeing,gun,Armed,shot,False,False,GA,Fort Valley
2016-12-12,2016,12,28.0,26-35,M,B,attack,Not fleeing,gun,Armed,shot,False,False,PA,Philadelphia
2016-12-13,2016,12,18.0,18-25,M,B,attack,Not fleeing,gun,Armed,shot,False,False,MD,Baltimore
2016-12-13,2016,12,32.0,26-35,M,B,other,Not fleeing,gun,Armed,shot and Tasered,True,False,GA,Hampton
2016-12-15,2016,12,60.0,56-65,M,W,attack,Not fleeing,gun,Armed,shot and Tasered,False,False,CA,Hacienda Heights
2016-12-16,2016,12,36.0,36-45,M,,attack,Not fleeing,gun,Armed,shot,False,False,OR,Dallas
2016-12-17,2016,12,48.0,46-55,M,W,undetermined,Not fleeing,knife,Armed,shot,False,False,TN,Arlington
2016-12-17,2016,12,33.0,26-35,M,H,other,Not fleeing,gun,Armed,shot,False,False,CA,Los Angeles
2016-12-17,2016,12,44.0,36-45,M,N,other,Not fleeing,gun,Armed,shot,False,False,WA,Everett
2016-12-18,2016,12,20.0,18-25,M,B,undetermined,Foot,undetermined,Unarmed/Unknown,shot,False,False,CA,Los Angeles
2016-12-18,2016,12,37.0,36-45,M,W,other,Not fleeing,gun,Armed,shot,False,False,WA,Ridgefield
2016-12-18,2016,12,72.0,66+,M,W,attack,Not fleeing,gun,Armed,shot,True,False,OK,Tulsa
2016-12-19,2016,12,52.0,46-55,M,W,undetermined,Not fleeing,undetermined,Unarmed/Unknown,shot,False,False,NC,Granite Falls
2016-12-20,2016,12,31.0,26-35,M,,other,Other,gun,Armed,shot,False,False,CA,Hemet
2016-12-20,2016,12,46.0,46-55,M,H,other,Not fleeing,knife,Armed,shot,False,False,TX,Pharr
2016-12-20,2016,12,,,M,,other,Not fleeing,knife,Armed,shot,True,False,CA,Brawley
2016-12-21,2016,12,31.0,26-35,M,,other,Not fleeing,tire iron,Armed,shot,False,False,OK,Ponca City
2016-12-21,2016,12,25.0,18-25,M,W,attack,Other,gun,Armed,shot,False,False,OK,Burns Flat
2016-12-21,2016,12,46.0,46-55,M,,other,,vehicle,Armed,shot,False,False,IN,Knox
2016-12-21,2016,12,38.0,36-45,M,H,attack,Car,vehicle,Armed,shot,False,False,NV,Reno
2016-12-21,2016,12,25.0,18-25,M,,other,Not fleeing,knife,Armed,shot,True,False,AR,Fayetteville
2016-12-21,2016,12,,,M,,undetermined,Not fleeing,knife,Armed,shot,False,False,CA,Stockton
2016-12-21,2016,12,27.0,26-35,M,W,attack,Not fleeing,gun,Armed,shot,False,False,AL,Saraland
2016-12-21,2016,12,24.0,18-25,M,B,attack,Not fleeing,gun,Armed,shot,False,False,CA,Coalinga
2016-12-22,2016,12,19.0,18-25,M,B,attack,Not fleeing,gun,Armed,shot,False,False,MD,Capitol Heights
2016-12-23,2016,12,31.0,26-35,M,W,undetermined,Not fleeing,undetermined,Unarmed/Unknown,shot and Tasered,False,False,OR,Bend
2016-12-23,2016,12,55.0,46-55,M,,attack,Not fleeing,crossbow,Armed,shot,False,False,FL,Palm Harbor
2016-12-23,2016,12,,,M,,other,Car,vehicle,Armed,shot,False,False,CA,El Monte
2016-12-24,2016,12,18.0,18-25,M,B,undetermined,Not fleeing,gun,Armed,shot,False,False,NC,Charlotte
2016-12-24,2016,12,53.0,46-55,F,W,other,Not fleeing,knife,Armed,shot,False,False,FL,Lake Wales
2016-12-24,2016,12,,,M,,attack,Foot,gun,Armed,shot,False,False,AL,Gadsden
2016-12-24,2016,12,48.0,46-55,M,A,attack,Not fleeing,scissors,Armed,shot,True,False,CA,Pico Rivera
2016-12-25,2016,12,29.0,26-35,M,B,other,Not fleeing,knife,Armed,shot,False,True,DC,Washington
2016-12-25,2016,12,30.0,26-35,M,W,attack,Car,gun,Armed,shot,True,False,OR,King City
2016-12-25,2016,12,33.0,26-35,M,,attack,Not fleeing,gun,Armed,shot,False,False,AR,Desha
2016-12-25,2016,12,61.0,56-65,M,W,attack,Not fleeing,gun,Armed,shot,True,False,FL,Middleburg
2016-12-27,2016,12,35.0,26-35,M,,attack,Not fleeing,gun,Armed,shot,False,False,CA,Grass Valley
2016-12-27,2016,12,71.0,66+,F,W,attack,Not fleeing,gun,Armed,shot,False,False,TX,Pearland
2016-12-27,2016,12,41.0,36-45,M,H,attack,Not fleeing,undetermined,Unarmed/Unknown,shot,False,False,IL,North Riverside
2016-12-27,2016,12,36.0,36-45,M,W,attack,Other,gun,Armed,shot,False,False,TX,Campbellton
2016-12-28,2016,12,28.0,26-35,M,,undetermined,Not fleeing,undetermined,Unarmed/Unknown,shot,False,False,TN,Spring Hill
2016-12-29,2016,12,52.0,46-55,M,,undetermined,Not fleeing,gun,Armed,shot,False,True,MD,Chestertown
2016-12-30,2016,12,21.0,18-25,M,B,other,Car,gun,Armed,shot,False,False,FL,Miami
2016-12-30,2016,12,,,M,,attack,Not fleeing,gun,Armed,shot,False,False,FL,Pensacola
2016-12-30,2016,12,31.0,26-35,M,,other,Foot,knife,Armed,shot and Tasered,False,False,AZ,Phoenix
2016-12-31,2016,12,33.0,26-35,M,W,attack,Not fleeing,unarmed,Unarmed/Unknown,shot and Tasered,False,False,MN,Mankato
2016-12-31,2016,12,46.0,46-55,M,W,attack,Not fleeing,knife,Armed,shot,True,False,FL,Loxahatchee
2016-12-31,2016,12,32.0,26-35,M,W,attack,Other,gun,Armed,shot,False,False,PA,Huntingdon County
2017-01-01,2017,1,42.0,36-45,M,W,other,Not fleeing,gun,Armed,shot,False,False,OH,Springfield
2017-01-01,2017,1,17.0,<18,M,B,other,Not fleeing,knife,Armed,shot,True,False,IL,Villa Park
2017-01-01,2017,1,44.0,36-45,M,B,attack,Foot,gun,Armed,shot and Tasered,True,False,MO,Springfield
2017-01-01,2017,1,35.0,26-35,M,W,attack,Car,gun,Armed,shot,False,False,GA,Woodstock
2017-01-01,2017,1,23.0,18-25,M,H,attack,Foot,gun,Armed,shot,False,False,TX,Houston
2017-01-01,2017,1,21.0,18-25,M,B,attack,Car,vehicle,Armed,shot,False,False,TX,Allen
2017-01-03,2017,1,53.0,46-55,M,W,attack,Not fleeing,gun,Armed,shot,True,True,TX,Gilmer
2017-01-03,2017,1,63.0,56-65,M,B,other,Not fleeing,knife,Armed,shot and Tasered,True,False,NY,Brooklyn
2017-01-04,2017,1,18.0,18-25,M,W,attack,Foot,gun,Armed,shot,False,False,NY,Brooklyn
2017-01-04,2017,1,51.0,46-55,M,B,attack,Foot,gun,Armed,shot,False,False,CA,Pomona
2017-01-04,2017,1,64.0,56-65,M,W,attack,Not fleeing,gun,Armed,shot,False,False,KY,Lancaster
2017-01-04,2017,1,45.0,36-45,M,W,other,Car,vehicle,Armed,shot,False,False,IN,English
2017-01-05,2017,1,20.0,18-25,M,H,attack,Not fleeing,gun,Armed,shot,False,False,CA,Dinuba
2017-01-05,2017,1,41.0,36-45,M,W,attack,Not fleeing,gun,Armed,shot,True,False,TN,Monteagle
2017-01-06,2017,1,23.0,18-25,M,W,other,Not fleeing,knife,Armed,shot,True,False,PA,Sharon
2017-01-06,2017,1,32.0,26-35,M,B,attack,Other,gun,Armed,shot,False,False,IL,Deerfield
2017-01-07,2017,1,25.0,18-25,M,W,other,Car,knife,Armed,shot,False,False,WV,Princeton
2017-01-07,2017,1,42.0,36-45,M,W,attack,Other,gun,Armed,shot,False,False,OK,Fairland
2017-01-07,2017,1,41.0,36-45,M,W,attack,Not fleeing,unarmed,Unarmed/Unknown,shot,True,False,MD,Elkridge
2017-01-07,2017,1,31.0,26-35,M,H,other,Not fleeing,vehicle,Armed,shot,True,False,CO,Northglenn
2017-01-07,2017,1,50.0,46-55,M,H,attack,Not fleeing,gun,Armed,shot,True,False,MO,Independence
2017-01-07,2017,1,38.0,36-45,M,H,other,Not fleeing,,Unknown,shot,False,False,NM,Albuquerque
2017-01-08,2017,1,44.0,36-45,M,W,other,Not fleeing,knife,Armed,shot,True,False,GA,Cumming
2017-01-09,2017,1,38.0,36-45,M,B,other,Foot,unarmed,Unarmed/Unknown,shot,False,True,AZ,Phoenix
2017-01-09,2017,1,21.0,18-25,M,B,attack,Car,gun,Armed,shot,False,False,MO,St. Louis
2017-01-10,2017,1,32.0,26-35,M,W,other,Not fleeing,knife,Armed,shot,False,False,CA,Los Angeles
2017-01-10,2017,1,23.0,18-25,M,B,attack,Not fleeing,unarmed,Unarmed/Unknown,shot and Tasered,False,False,TN,Reagan
2017-01-11,2017,1,41.0,36-45,M,W,undetermined,Not fleeing,air conditioner,Armed,shot,False,False,MN,Austin
2017-01-11,2017,1,41.0,36-45,M,O,attack,Other,gun,Armed,shot,False,False,CA,Lake Elsinore
2017-01-11,2017,1,38.0,36-45,M,H,attack,Not fleeing,gun,Armed,shot,False,False,NJ,Camden
2017-01-12,2017,1,54.0,46-55,M,W,other,Not fleeing,gun,Armed,shot,True,False,FL,Ocala
2017-01-12,2017,1,20.0,18-25,M,N,attack,Not fleeing,gun,Armed,shot,False,False,MN,Vineland
2017-01-12,2017,1,26.0,26-35,M,W,attack,Not fleeing,knife,Armed,shot,True,False,VA,Pearisburg
2017-01-13,2017,1,29.0,26-35,M,O,other,Car,vehicle,Armed,shot,False,False,HI,Kahuku
2017-01-14,2017,1,47.0,46-55,M,W,attack,Foot,gun,Armed,shot,False,False,TX,Austin
2017-01-14,2017,1,28.0,26-35,M,B,attack,Not fleeing,screwdriver,Armed,shot and Tasered,False,False,NY,New York
2017-01-15,2017,1,48.0,46-55,M,W,attack,Not fleeing,gun,Armed,shot,False,False,CA,Azusa
2017-01-15,2017,1,37.0,36-45,F,A,other,Not fleeing,knife,Armed,shot and Tasered,True,False,CA,Long Beach
2017-01-15,2017,1,34.0,26-35,M,B,attack,Foot,gun,Armed,shot,False,False,IL,Chicago
2017-01-15,2017,1,33.0,26-35,M,W,other,Foot,knife,Armed,shot and Tasered,False,True,WA,Spokane
2017-01-16,2017,1,36.0,36-45,M,W,attack,Other,gun,Armed,shot,False,False,GA,Tyrone
2017-01-16,2017,1,43.0,36-45,M,W,other,Not fleeing,pole and knife,Armed,shot,False,False,KY,Fulton
2017-01-16,2017,1,32.0,26-35,M,A,attack,Not fleeing,gun and knife,Armed,shot and Tasered,False,False,VA,Herndon
2017-01-17,2017,1,29.0,26-35,M,W,attack,Car,gun,Armed,shot,True,False,TN,Soddy-Daisy
2017-01-17,2017,1,39.0,36-45,M,H,attack,Not fleeing,gun,Armed,shot,False,False,CA,Twentynine Palms
2017-01-18,2017,1,16.0,<18,M,H,other,Not fleeing,knife,Armed,shot and Tasered,False,True,CA,Salinas
2017-01-18,2017,1,40.0,36-45,M,W,attack,Not fleeing,metal pipe,Armed,shot,False,False,OK,Watts
2017-01-18,2017,1,21.0,18-25,F,W,other,Car,vehicle,Armed,shot,False,True,TX,Dallas
2017-01-18,2017,1,50.0,46-55,M,W,other,Car,hatchet,Armed,shot,False,False,CA,Los Angeles
2017-01-18,2017,1,19.0,18-25,M,B,attack,Car,gun,Armed,shot,False,False,IN,Gary
2017-01-18,2017,1,28.0,26-35,M,N,attack,Not fleeing,gun,Armed,shot,False,False,ND,Grand Forks
2017-01-19,2017,1,25.0,18-25,M,W,attack,Not fleeing,knife,Armed,shot and Tasered,True,False,MO,Florissant
2017-01-19,2017,1,49.0,46-55,M,W,other,Not fleeing,gun,Armed,shot,True,False,VA,Woodford
2017-01-19,2017,1,44.0,36-45,M,H,attack,Foot,gun,Armed,shot,False,False,TX,Fritch
2017-01-20,2017,1,39.0,36-45,M,W,attack,Not fleeing,gun,Armed,shot,True,False,FL,Gainesville
2017-01-21,2017,1,44.0,36-45,M,B,attack,Not fleeing,gun,Armed,shot,False,False,MS,Greenville
2017-01-21,2017,1,50.0,46-55,M,W,attack,Not fleeing,knife,Armed,shot and Tasered,True,False,NV,Jean
2017-01-22,2017,1,57.0,56-65,M,W,attack,Not fleeing,gun,Armed,shot,False,False,ME,Waldoboro
2017-01-22,2017,1,57.0,56-65,M,B,attack,Not fleeing,gun,Armed,shot,False,False,PA,Pittsburgh
2017-01-22,2017,1,33.0,26-35,M,H,other,Not fleeing,gun,Armed,shot,False,False,CA,Carson
2017-01-23,2017,1,21.0,18-25,M,H,attack,Not fleeing,knife,Armed,shot,False,True,CA,Vallejo
2017-01-23,2017,1,52.0,46-55,M,W,attack,Foot,gun,Armed,shot,False,False,GA,Brooklet
2017-01-23,2017,1,27.0,26-35,M,W,attack,Not fleeing,unarmed,Unarmed/Unknown,shot,True,True,IL,Springfield
2017-01-23,2017,1,60.0,56-65,M,W,other,Not fleeing,gun,Armed,shot,True,False,DE,Wilmington
2017-01-23,2017,1,25.0,18-25,M,B,other,Not fleeing,knife,Armed,shot and Tasered,True,False,LA,Kenner
2017-01-24,2017,1,34.0,26-35,M,H,other,Not fleeing,gun,Armed,shot,False,False,CA,Atascadero
2017-01-24,2017,1,22.0,18-25,M,W,other,Car,unarmed,Unarmed/Unknown,shot,False,False,MO,Sugar Creek
2017-01-24,2017,1,26.0,26-35,M,B,attack,Car,gun,Armed,shot,False,True,LA,New Orleans
2017-01-24,2017,1,27.0,26-35,M,H,attack,Other,gun,Armed,shot,False,False,CA,Bakersfield
2017-01-24,2017,1,29.0,26-35,M,H,attack,Foot,knife,Armed,shot,True,True,NM,Las Cruces
2017-01-24,2017,1,30.0,26-35,M,W,attack,Not fleeing,unarmed,Unarmed/Unknown,shot,True,False,MI,Algoma Township
2017-01-24,2017,1,18.0,18-25,M,H,attack,Not fleeing,gun,Armed,shot and Tasered,False,False,PA,Lancaster City
2017-01-24,2017,1,32.0,26-35,M,H,attack,Car,gun,Armed,shot,False,False,ID,Kuna
2017-01-25,2017,1,37.0,36-45,M,W,attack,Car,vehicle,Armed,shot,True,False,AL,Oxford
2017-01-25,2017,1,54.0,46-55,M,B,attack,Not fleeing,gun,Armed,shot,False,False,MS,Southaven
2017-01-25,2017,1,50.0,46-55,M,W,attack,Not fleeing,gun,Armed,shot,True,True,WI,Millston
2017-01-26,2017,1,28.0,26-35,M,H,other,Car,gun,Armed,shot,False,False,NC,Charlotte
2017-01-26,2017,1,59.0,56-65,M,W,attack,Not fleeing,gun,Armed,shot,True,True,MD,Overlea
2017-01-26,2017,1,24.0,18-25,M,B,other,Car,undetermined,Unarmed/Unknown,shot,False,True,GA,Atlanta
2017-01-26,2017,1,34.0,26-35,M,W,other,Not fleeing,metal pipe,Armed,shot,False,False,OH,Madison Township
2017-01-27,2017,1,25.0,18-25,M,H,attack,Not fleeing,gun,Armed,shot,True,True,CA,Alhambra
2017-01-28,2017,1,48.0,46-55,M,W,attack,Not fleeing,toy weapon,Armed,shot,True,False,WI,Eau Claire
2017-01-28,2017,1,45.0,36-45,M,W,attack,Not fleeing,gun,Armed,shot,False,False,AZ,Apache Junction
2017-01-28,2017,1,25.0,18-25,M,H,attack,Car,gun,Armed,shot,False,False,TX,Fort Stockton
2017-01-28,2017,1,17.0,<18,M,B,attack,Not fleeing,gun,Armed,shot,False,False,WA,Des Moines
2017-01-29,2017,1,53.0,46-55,M,,attack,Not fleeing,Taser,Armed,shot,True,False,CT,Oakdale
2017-01-29,2017,1,18.0,18-25,M,H,undetermined,Foot,unarmed,Unarmed/Unknown,shot,False,False,CA,Santa Ana
2017-01-30,2017,1,50.0,46-55,M,B,other,Not fleeing,gun,Armed,shot,False,False,OK,Kiowa
2017-01-30,2017,1,36.0,36-45,M,W,other,Not fleeing,knife,Armed,shot,True,False,WA,Lynnwood
2017-01-30,2017,1,45.0,36-45,M,H,attack,Not fleeing,gun and knife,Armed,shot and Tasered,True,False,CA,Fresno
2017-01-30,2017,1,42.0,36-45,M,W,other,Not fleeing,beer bottle,Armed,shot and Tasered,False,False,CA,Modesto
2017-01-31,2017,1,,,M,B,attack,Not fleeing,knife,Armed,shot and Tasered,True,False,CA,Hollywood
2017-02-01,2017,2,23.0,18-25,M,B,attack,Car,vehicle,Armed,shot,False,False,TX,Arlington
2017-02-01,2017,2,31.0,26-35,M,B,attack,Car,vehicle,Armed,shot,False,False,CA,Highland
2017-02-02,2017,2,18.0,18-25,M,H,undetermined,Not fleeing,gun,Armed,shot,False,False,TX,Wichita Falls
2017-02-02,2017,2,26.0,26-35,M,W,other,Not fleeing,toy weapon,Armed,shot,False,False,WI,Geneva
2017-02-02,2017,2,57.0,56-65,M,W,other,Not fleeing,gun,Armed,shot,False,False,FL,Orange Park
2017-02-03,2017,2,27.0,26-35,M,H,attack,Car,gun,Armed,shot,False,False,CA,Olympic Valley
2017-02-03,2017,2,41.0,36-45,M,A,attack,Not fleeing,gun,Armed,shot,False,False,TX,Panhandle
2017-02-03,2017,2,33.0,26-35,M,W,attack,Not fleeing,gun,Armed,shot,False,True,NC,Hickory
2017-02-03,2017,2,22.0,18-25,M,B,attack,Car,gun,Armed,shot,False,False,NC,Rowland
2017-02-03,2017,2,38.0,36-45,M,W,attack,Not fleeing,gun,Armed,shot,False,False,WV,Grafton
2017-02-03,2017,2,26.0,26-35,M,H,other,Car,vehicle,Armed,shot,False,False,IL,Forest Park
2017-02-03,2017,2,45.0,36-45,M,W,other,Not fleeing,gun,Armed,shot,False,False,TX,Irving
2017-02-04,2017,2,23.0,18-25,M,H,other,Not fleeing,unarmed,Unarmed/Unknown,shot,False,False,GA,Moultrie
2017-02-04,2017,2,68.0,66+,M,B,attack,Not fleeing,gun,Armed,shot,False,False,MO,Kansas City
2017-02-04,2017,2,56.0,56-65,M,W,attack,Not fleeing,gun,Armed,shot,True,False,FL,DeLand
2017-02-05,2017,2,45.0,36-45,M,B,attack,Not fleeing,unarmed,Unarmed/Unknown,shot,True,False,CA,Fremont
2017-02-05,2017,2,41.0,36-45,M,B,attack,Not fleeing,unknown weapon,Armed,shot,True,True,OH,Englewood
2017-02-05,2017,2,33.0,26-35,M,H,other,Not fleeing,vehicle,Armed,shot,False,True,CO,Pueblo
2017-02-06,2017,2,22.0,18-25,M,B,attack,Not fleeing,toy weapon,Armed,shot,False,False,FL,Jacksonville
2017-02-06,2017,2,50.0,46-55,M,B,other,Not fleeing,gun,Armed,shot,False,False,CO,Commerce City
2017-02-06,2017,2,52.0,46-55,M,H,attack,Foot,knife,Armed,shot and Tasered,True,False,CA,Santa Monica
2017-02-07,2017,2,18.0,18-25,M,W,other,Not fleeing,piece of wood,Armed,shot and Tasered,False,False,AL,Jackson County
2017-02-07,2017,2,35.0,26-35,M,W,attack,Car,unknown weapon,Armed,shot,True,False,TN,Mt. Pleasant
2017-02-07,2017,2,18.0,18-25,M,B,other,Other,gun,Armed,shot,False,True,MD,Baltimore
2017-02-07,2017,2,34.0,26-35,M,W,attack,Not fleeing,gun,Armed,shot,False,False,OH,Howland Township
2017-02-07,2017,2,51.0,46-55,M,W,other,,vehicle,Armed,shot,False,False,KY,Richmond
2017-02-08,2017,2,29.0,26-35,M,W,other,Not fleeing,gun,Armed,shot,False,False,IN,Brookville
2017-02-08,2017,2,34.0,26-35,M,N,other,,knife,Armed,shot,False,False,OK,Anadarko
2017-02-08,2017,2,25.0,18-25,M,B,other,Foot,unarmed,Unarmed/Unknown,shot,False,False,IL,Chicago
2017-02-09,2017,2,26.0,26-35,M,W,undetermined,Not fleeing,unarmed,Unarmed/Unknown,shot and Tasered,False,False,OH,Geneva Township
2017-02-09,2017,2,33.0,26-35,M,H,other,Not fleeing,knife,Armed,shot and Tasered,True,False,WA,Lake Stevens
2017-02-09,2017,2,17.0,<18,M,B,undetermined,Foot,toy weapon,Armed,shot,False,False,OR,Portland
2017-02-09,2017,2,,,M,,undetermined,,undetermined,Unarmed/Unknown,shot,False,False,NM,Crownpoint
2017-02-10,2017,2,25.0,18-25,M,W,other,Foot,knife,Armed,shot,False,False,WA,Vancouver
2017-02-10,2017,2,31.0,26-35,M,B,other,Foot,gun,Armed,shot,False,False,TN,Nashville
2017-02-10,2017,2,25.0,18-25,M,W,other,,vehicle,Armed,shot,False,False,ME,Vassalboro
2017-02-10,2017,2,18.0,18-25,F,W,other,,unarmed,Unarmed/Unknown,shot,False,False,ME,Vassalboro
2017-02-10,2017,2,55.0,46-55,F,W,attack,Not fleeing,knife,Armed,shot and Tasered,True,False,IL,Chicago
2017-02-10,2017,2,45.0,36-45,M,W,attack,Not fleeing,gun,Armed,shot,False,False,OK,Bethany
2017-02-10,2017,2,25.0,18-25,M,B,attack,Other,gun,Armed,shot,False,True,NC,Greensboro
2017-02-10,2017,2,23.0,18-25,M,B,undetermined,Foot,gun,Armed,shot,False,False,NJ,Bridgeton
2017-02-11,2017,2,37.0,36-45,M,W,other,Not fleeing,gun,Armed,shot,False,False,SC,Greenville
2017-02-11,2017,2,33.0,26-35,M,A,other,Car,vehicle,Armed,shot,False,False,HI,Aiea
2017-02-11,2017,2,27.0,26-35,M,B,attack,Not fleeing,gun,Armed,shot,False,False,MO,Kansas City
2017-02-11,2017,2,32.0,26-35,M,W,attack,Not fleeing,metal stick,Armed,shot,True,True,KY,Louisville
2017-02-12,2017,2,,,M,,other,Other,vehicle,Armed,shot,False,False,TX,Terrell
2017-02-12,2017,2,31.0,26-35,M,B,other,Other,gun,Armed,shot,False,False,NC,Durham
2017-02-12,2017,2,26.0,26-35,M,H,other,Foot,knife,Armed,shot,True,False,CA,Santa Barbara
2017-02-13,2017,2,32.0,26-35,M,W,attack,Car,vehicle,Armed,shot,False,False,TN,Knoxville
2017-02-13,2017,2,53.0,46-55,M,W,attack,Not fleeing,gun,Armed,shot,False,False,AZ,Golden Shores
2017-02-13,2017,2,19.0,18-25,M,B,attack,Other,unarmed,Unarmed/Unknown,shot,False,False,MI,Detroit
2017-02-14,2017,2,53.0,46-55,M,W,other,Not fleeing,knife,Armed,shot,True,False,OH,Columbus
2017-02-14,2017,2,35.0,26-35,M,W,other,Other,vehicle,Armed,shot,False,False,IN,Vincennes
2017-02-14,2017,2,64.0,56-65,M,W,attack,Not fleeing,gun,Armed,shot,False,False,IN,Shelbyville
2017-02-15,2017,2,24.0,18-25,M,B,attack,Foot,gun,Armed,shot,False,False,NC,Durham
2017-02-15,2017,2,33.0,26-35,M,W,other,Not fleeing,knife,Armed,shot,False,False,MO,Cape Girardeau
2017-02-15,2017,2,55.0,46-55,M,H,attack,Not fleeing,unknown weapon,Armed,shot,False,False,CA,Newman
2017-02-16,2017,2,17.0,<18,M,B,attack,Foot,gun,Armed,shot,False,False,NY,Brooklyn
2017-02-16,2017,2,48.0,46-55,M,H,attack,Not fleeing,gun,Armed,shot,False,False,TX,San Antonio
2017-02-16,2017,2,21.0,18-25,M,B,attack,Foot,gun,Armed,shot,False,False,CA,Gardena
2017-02-16,2017,2,22.0,18-25,M,,other,Not fleeing,gun,Armed,shot,False,False,CA,Douglas City
2017-02-17,2017,2,30.0,26-35,M,W,attack,Not fleeing,unarmed,Unarmed/Unknown,shot,True,True,TX,Grand Prarie
2017-02-17,2017,2,34.0,26-35,M,W,attack,Not fleeing,knife,Armed,shot,True,False,OK,Tulsa
2017-02-17,2017,2,35.0,26-35,M,B,attack,Not fleeing,gun,Armed,shot,False,False,AK,Big Lake
2017-02-17,2017,2,32.0,26-35,M,W,attack,Not fleeing,gun,Armed,shot,False,False,CA,Oakland
2017-02-18,2017,2,22.0,18-25,M,B,other,Not fleeing,toy weapon,Armed,shot,True,False,ME,Portland
2017-02-18,2017,2,46.0,46-55,M,B,attack,Not fleeing,gun,Armed,shot,False,False,NC,Efland
2017-02-19,2017,2,27.0,26-35,M,B,attack,Not fleeing,knife,Armed,shot,False,False,OH,Kent
2017-02-19,2017,2,18.0,18-25,M,H,attack,Foot,toy weapon,Armed,shot,False,False,NY,New York
2017-02-19,2017,2,33.0,26-35,M,W,attack,Not fleeing,gun,Armed,shot,False,False,AR,Bull Shoals
2017-02-19,2017,2,26.0,26-35,M,H,attack,Not fleeing,gun,Armed,shot,False,False,AZ,Tucson
2017-02-20,2017,2,27.0,26-35,M,W,attack,Not fleeing,vehicle,Armed,shot,False,False,MO,St. Joseph
2017-02-20,2017,2,26.0,26-35,M,W,attack,Not fleeing,knife,Armed,shot and Tasered,False,False,FL,Brooksville
2017-02-21,2017,2,51.0,46-55,M,W,other,Not fleeing,gun,Armed,shot,True,False,OR,Beaverton
2017-02-21,2017,2,63.0,56-65,M,B,attack,Not fleeing,gun,Armed,shot,False,False,MO,St. Louis
